Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,longName
2019-01-17,69.24199676513672,70.30000305175781,68.83000183105469,69.46199798583984,18383500,0,0.0,"Tesla, Inc."
2019-01-18,64.5999984741211,65.4260025024414,59.94599914550781,60.45199966430664,120754000,0,0.0,"Tesla, Inc."
2019-01-22,60.9640007019043,61.599998474121094,59.099998474121094,59.784000396728516,60333500,0,0.0,"Tesla, Inc."
2019-01-23,58.5,58.900001525878906,56.3380012512207,57.518001556396484,62650000,0,0.0,"Tesla, Inc."
2019-01-24,56.60599899291992,58.736000061035156,55.85599899291992,58.301998138427734,40061000,0,0.0,"Tesla, Inc."
2019-01-25,58.87799835205078,59.70399856567383,57.90999984741211,59.40800094604492,36248000,0,0.0,"Tesla, Inc."
2019-01-28,58.582000732421875,59.492000579833984,57.54999923706055,59.2760009765625,32116500,0,0.0,"Tesla, Inc."
2019-01-29,59.05400085449219,59.71200180053711,58.36000061035156,59.492000579833984,23108500,0,0.0,"Tesla, Inc."
2019-01-30,60.09000015258789,61.79999923706055,59.698001861572266,61.75400161743164,56251500,0,0.0,"Tesla, Inc."
2019-01-31,60.20000076293945,62.3120002746582,58.79999923706055,61.40399932861328,62846000,0,0.0,"Tesla, Inc."
2019-02-01,61.08399963378906,63.220001220703125,60.70000076293945,62.44200134277344,36417000,0,0.0,"Tesla, Inc."
2019-02-04,62.59600067138672,63.060001373291016,60.375999450683594,62.577999114990234,36760500,0,0.0,"Tesla, Inc."
2019-02-05,62.49800109863281,64.48799896240234,62.45000076293945,64.2699966430664,33714000,0,0.0,"Tesla, Inc."
2019-02-06,63.917999267578125,64.8479995727539,63.124000549316406,63.444000244140625,25192500,0,0.0,"Tesla, Inc."
2019-02-07,62.65999984741211,62.939998626708984,60.599998474121094,61.50199890136719,32603000,0,0.0,"Tesla, Inc."
2019-02-08,61.36600112915039,61.4900016784668,59.70000076293945,61.15999984741211,29221000,0,0.0,"Tesla, Inc."
2019-02-11,62.31999969482422,63.720001220703125,62.099998474121094,62.56800079345703,35648500,0,0.0,"Tesla, Inc."
2019-02-12,63.2400016784668,63.63800048828125,61.92399978637695,62.36199951171875,27588000,0,0.0,"Tesla, Inc."
2019-02-13,62.470001220703125,62.54999923706055,61.11399841308594,61.63399887084961,25708000,0,0.0,"Tesla, Inc."
2019-02-14,60.67599868774414,61.354000091552734,60.20000076293945,60.75400161743164,26004000,0,0.0,"Tesla, Inc."
2019-02-15,60.900001525878906,61.599998474121094,60.779998779296875,61.57600021362305,19524500,0,0.0,"Tesla, Inc."
2019-02-19,61.3120002746582,62.30799865722656,61.09400177001953,61.12799835205078,20842000,0,0.0,"Tesla, Inc."
2019-02-20,60.88199996948242,61.2599983215332,59.79999923706055,60.512001037597656,35710500,0,0.0,"Tesla, Inc."
2019-02-21,60.36199951171875,60.64799880981445,58.099998474121094,58.24599838256836,44546000,0,0.0,"Tesla, Inc."
2019-02-22,58.89799880981445,59.29999923706055,58.41999816894531,58.94200134277344,28703000,0,0.0,"Tesla, Inc."
2019-02-25,59.582000732421875,60.58000183105469,59.400001525878906,59.75400161743164,33132500,0,0.0,"Tesla, Inc."
2019-02-26,58.444000244140625,60.402000427246094,57.75400161743164,59.571998596191406,42912500,0,0.0,"Tesla, Inc."
2019-02-27,60.35599899291992,63.2599983215332,60.11000061035156,62.948001861572266,55919500,0,0.0,"Tesla, Inc."
2019-02-28,63.784000396728516,64.0,62.1619987487793,63.97600173950195,52603500,0,0.0,"Tesla, Inc."
2019-03-01,61.38800048828125,61.42599868774414,58.380001068115234,58.95800018310547,114557000,0,0.0,"Tesla, Inc."
2019-03-04,59.624000549316406,59.79999923706055,56.555999755859375,57.071998596191406,85484000,0,0.0,"Tesla, Inc."
2019-03-05,56.400001525878906,56.79999923706055,54.02000045776367,55.30799865722656,93823500,0,0.0,"Tesla, Inc."
2019-03-06,55.29600143432617,56.301998138427734,54.87799835205078,55.24800109863281,51677500,0,0.0,"Tesla, Inc."
2019-03-07,55.768001556396484,56.939998626708984,54.849998474121094,55.31800079345703,47212500,0,0.0,"Tesla, Inc."
2019-03-08,55.38199996948242,57.11800003051758,55.178001403808594,56.827999114990234,44098000,0,0.0,"Tesla, Inc."
2019-03-11,56.70399856567383,58.25600051879883,56.099998474121094,58.183998107910156,36961500,0,0.0,"Tesla, Inc."
2019-03-12,57.29800033569336,57.61399841308594,56.21200180053711,56.672000885009766,37520500,0,0.0,"Tesla, Inc."
2019-03-13,56.779998779296875,58.39799880981445,56.540000915527344,57.79199981689453,34223500,0,0.0,"Tesla, Inc."
2019-03-14,58.4900016784668,59.077999114990234,57.65800094604492,57.992000579833984,35517000,0,0.0,"Tesla, Inc."
2019-03-15,56.70199966430664,56.74399948120117,54.880001068115234,55.08599853515625,73927500,0,0.0,"Tesla, Inc."
2019-03-18,55.20000076293945,55.61000061035156,53.459999084472656,53.89799880981445,51405000,0,0.0,"Tesla, Inc."
2019-03-19,53.5,54.65999984741211,52.69200134277344,53.49399948120117,59003000,0,0.0,"Tesla, Inc."
2019-03-20,53.9379997253418,54.99399948120117,53.2599983215332,54.720001220703125,34541000,0,0.0,"Tesla, Inc."
2019-03-21,54.52000045776367,55.290000915527344,53.689998626708984,54.80400085449219,29735500,0,0.0,"Tesla, Inc."
2019-03-22,54.51599884033203,54.560001373291016,52.79999923706055,52.90599822998047,43728000,0,0.0,"Tesla, Inc."
2019-03-25,51.94200134277344,52.63600158691406,50.891998291015625,52.08399963378906,51075000,0,0.0,"Tesla, Inc."
2019-03-26,52.88800048828125,54.051998138427734,52.88600158691406,53.55400085449219,36754500,0,0.0,"Tesla, Inc."
2019-03-27,53.75,55.07400131225586,53.63600158691406,54.965999603271484,43896000,0,0.0,"Tesla, Inc."
2019-03-28,55.43199920654297,56.066001892089844,55.02000045776367,55.7239990234375,33870500,0,0.0,"Tesla, Inc."
2019-03-29,55.7400016784668,56.03200149536133,54.900001525878906,55.97200012207031,29956500,0,0.0,"Tesla, Inc."
2019-04-01,56.52399826049805,57.84000015258789,56.25600051879883,57.83599853515625,40552000,0,0.0,"Tesla, Inc."
2019-04-02,57.65999984741211,57.88800048828125,56.7760009765625,57.17599868774414,27394500,0,0.0,"Tesla, Inc."
2019-04-03,57.4640007019043,59.23400115966797,57.433998107910156,58.36199951171875,39597000,0,0.0,"Tesla, Inc."
2019-04-04,52.37799835205078,54.2400016784668,52.11800003051758,53.555999755859375,118603500,0,0.0,"Tesla, Inc."
2019-04-05,53.97200012207031,55.220001220703125,53.22200012207031,54.992000579833984,65191500,0,0.0,"Tesla, Inc."
2019-04-08,55.53799819946289,56.231998443603516,54.0880012512207,54.63999938964844,52052000,0,0.0,"Tesla, Inc."
2019-04-09,54.33000183105469,55.0,53.922000885009766,54.46200180053711,29520000,0,0.0,"Tesla, Inc."
2019-04-10,55.347999572753906,55.67599868774414,54.577999114990234,55.21200180053711,35306500,0,0.0,"Tesla, Inc."
2019-04-11,53.65999984741211,54.099998474121094,53.119998931884766,53.683998107910156,49179500,0,0.0,"Tesla, Inc."
2019-04-12,54.04399871826172,54.38999938964844,53.36600112915039,53.540000915527344,33730000,0,0.0,"Tesla, Inc."
2019-04-15,53.72600173950195,53.7760009765625,51.72600173950195,53.2760009765625,50193000,0,0.0,"Tesla, Inc."
2019-04-16,53.150001525878906,55.0,52.944000244140625,54.672000885009766,36364500,0,0.0,"Tesla, Inc."
2019-04-17,54.95000076293945,54.95800018310547,53.70800018310547,54.24599838256836,25632500,0,0.0,"Tesla, Inc."
2019-04-18,54.24599838256836,54.96799850463867,53.95000076293945,54.652000427246094,29381500,0,0.0,"Tesla, Inc."
2019-04-22,53.79999923706055,53.93600082397461,52.49599838256836,52.54999923706055,60735500,0,0.0,"Tesla, Inc."
2019-04-23,52.029998779296875,53.119998931884766,51.150001525878906,52.779998779296875,54719500,0,0.0,"Tesla, Inc."
2019-04-24,52.77000045776367,53.06399917602539,51.599998474121094,51.731998443603516,53637500,0,0.0,"Tesla, Inc."
2019-04-25,51.0,51.79999923706055,49.2140007019043,49.5260009765625,109247000,0,0.0,"Tesla, Inc."
2019-04-26,49.29999923706055,49.33599853515625,46.22600173950195,47.02799987792969,111803500,0,0.0,"Tesla, Inc."
2019-04-29,47.172000885009766,48.79600143432617,46.433998107910156,48.29399871826172,83572500,0,0.0,"Tesla, Inc."
2019-04-30,48.4119987487793,48.84199905395508,47.400001525878906,47.737998962402344,47323000,0,0.0,"Tesla, Inc."
2019-05-01,47.77000045776367,48.0,46.29999923706055,46.801998138427734,53522000,0,0.0,"Tesla, Inc."
2019-05-02,49.104000091552734,49.42599868774414,47.54399871826172,48.81999969482422,90796500,0,0.0,"Tesla, Inc."
2019-05-03,48.77199935913086,51.321998596191406,48.698001861572266,51.00600051879883,118534000,0,0.0,"Tesla, Inc."
2019-05-06,50.00400161743164,51.66999816894531,49.70000076293945,51.06800079345703,54169500,0,0.0,"Tesla, Inc."
2019-05-07,51.36000061035156,51.44200134277344,49.02000045776367,49.4119987487793,50657000,0,0.0,"Tesla, Inc."
2019-05-08,49.38800048828125,50.119998931884766,48.84000015258789,48.96799850463867,30882000,0,0.0,"Tesla, Inc."
2019-05-09,48.400001525878906,48.736000061035156,47.38800048828125,48.395999908447266,33557000,0,0.0,"Tesla, Inc."
2019-05-10,47.95000076293945,48.39799880981445,47.20399856567383,47.90399932861328,35041500,0,0.0,"Tesla, Inc."
2019-05-13,46.402000427246094,46.49399948120117,44.900001525878906,45.402000427246094,54174000,0,0.0,"Tesla, Inc."
2019-05-14,45.86000061035156,46.900001525878906,45.599998474121094,46.46200180053711,36262000,0,0.0,"Tesla, Inc."
2019-05-15,45.86399841308594,46.487998962402344,45.04999923706055,46.38999938964844,36480000,0,0.0,"Tesla, Inc."
2019-05-16,45.89799880981445,46.20000076293945,45.29999923706055,45.66600036621094,37416500,0,0.0,"Tesla, Inc."
2019-05-17,44.391998291015625,44.448001861572266,41.784000396728516,42.20600128173828,88933500,0,0.0,"Tesla, Inc."
2019-05-20,40.560001373291016,41.20000076293945,39.04999923706055,41.071998596191406,102631000,0,0.0,"Tesla, Inc."
2019-05-21,39.551998138427734,41.47999954223633,39.20800018310547,41.01599884033203,90019500,0,0.0,"Tesla, Inc."
2019-05-22,39.81999969482422,40.78799819946289,38.35599899291992,38.54600143432617,93426000,0,0.0,"Tesla, Inc."
2019-05-23,38.86800003051758,39.89400100708008,37.24399948120117,39.097999572753906,132735500,0,0.0,"Tesla, Inc."
2019-05-24,39.965999603271484,39.99599838256836,37.75,38.125999450683594,70683000,0,0.0,"Tesla, Inc."
2019-05-28,38.2400016784668,39.0,37.56999969482422,37.7400016784668,51564500,0,0.0,"Tesla, Inc."
2019-05-29,37.41999816894531,38.47800064086914,37.007999420166016,37.97200012207031,59843000,0,0.0,"Tesla, Inc."
2019-05-30,37.75,38.45199966430664,37.40399932861328,37.64400100708008,39632500,0,0.0,"Tesla, Inc."
2019-05-31,37.02000045776367,37.98400115966797,36.81999969482422,37.03200149536133,52033500,0,0.0,"Tesla, Inc."
2019-06-03,37.10200119018555,37.33599853515625,35.39799880981445,35.79399871826172,65322000,0,0.0,"Tesla, Inc."
2019-06-04,36.220001220703125,38.79600143432617,35.922000885009766,38.720001220703125,69037500,0,0.0,"Tesla, Inc."
2019-06-05,39.736000061035156,40.25600051879883,38.369998931884766,39.31800079345703,67554000,0,0.0,"Tesla, Inc."
2019-06-06,40.88800048828125,42.20000076293945,40.36000061035156,41.189998626708984,101211000,0,0.0,"Tesla, Inc."
2019-06-07,41.0,42.167999267578125,40.70000076293945,40.900001525878906,80017500,0,0.0,"Tesla, Inc."
2019-06-10,42.04999923706055,43.38800048828125,41.801998138427734,42.57600021362305,52925000,0,0.0,"Tesla, Inc."
2019-06-11,43.827999114990234,44.18000030517578,42.70000076293945,43.41999816894531,58267500,0,0.0,"Tesla, Inc."
2019-06-12,44.59000015258789,44.67599868774414,41.79999923706055,41.85200119018555,75987500,0,0.0,"Tesla, Inc."
2019-06-13,42.07600021362305,42.97999954223633,41.50199890136719,42.78200149536133,40841500,0,0.0,"Tesla, Inc."
2019-06-14,42.25,43.33000183105469,42.08000183105469,42.98400115966797,37167000,0,0.0,"Tesla, Inc."
2019-06-17,43.09600067138672,45.400001525878906,42.854000091552734,45.00600051879883,61584000,0,0.0,"Tesla, Inc."
2019-06-18,45.74399948120117,46.948001861572266,44.512001037597656,44.948001861572266,63579000,0,0.0,"Tesla, Inc."
2019-06-19,45.02199935913086,45.55400085449219,44.21200180053711,45.2859992980957,32875500,0,0.0,"Tesla, Inc."
2019-06-20,44.599998474121094,45.380001068115234,43.27000045776367,43.92399978637695,59317500,0,0.0,"Tesla, Inc."
2019-06-21,43.24399948120117,44.43600082397461,43.099998474121094,44.37200164794922,41010500,0,0.0,"Tesla, Inc."
2019-06-24,44.64799880981445,45.172000885009766,44.20399856567383,44.72800064086914,28754000,0,0.0,"Tesla, Inc."
2019-06-25,44.87799835205078,45.06800079345703,43.89799880981445,43.95199966430664,30910500,0,0.0,"Tesla, Inc."
2019-06-26,44.0620002746582,45.44599914550781,43.619998931884766,43.854000091552734,42536000,0,0.0,"Tesla, Inc."
2019-06-27,43.88999938964844,44.58000183105469,43.470001220703125,44.56800079345703,31698500,0,0.0,"Tesla, Inc."
2019-06-28,44.198001861572266,45.034000396728516,44.15999984741211,44.69200134277344,34257000,0,0.0,"Tesla, Inc."
2019-07-01,46.04199981689453,46.619998931884766,45.25600051879883,45.433998107910156,41067000,0,0.0,"Tesla, Inc."
